,words,letter,diversity,ranking
278,amate,eatm,0.8,0.33504184100418405
3968,senil,eslin,1.0,0.334989539748954
4186,tapiz,zpiat,1.0,0.33498953974895396
2378,julio,ljiuo,1.0,0.33498953974895396
3427,pisco,spcio,1.0,0.3348326359832636
3586,queda,edqua,1.0,0.3347803347280335
1756,fideo,efdio,1.0,0.3346757322175732
1031,cenit,ecint,1.0,0.3346757322175732
1400,curco,urco,0.8,0.3346234309623431
1346,cruor,urco,0.8,0.3346234309623431
1407,curro,urco,0.8,0.3346234309623431
425,arria,rai,0.6,0.3344665271966527
183,airar,rai,0.6,0.3344665271966527
3371,peumo,epmuo,1.0,0.33441422594142256
1197,clise,escli,1.0,0.33436192468619247
1951,gesto,esgto,1.0,0.33404811715481175
4689,yervo,eyvro,1.0,0.3339958158995816
2310,jarca,racj,0.8,0.33399581589958155
1237,cojin,cjino,1.0,0.33394351464435146
1090,cheso,escho,1.0,0.3338389121338912
4040,soche,escho,1.0,0.3338389121338912
2374,jueza,ezjua,1.0,0.33378661087866107
4479,ujier,erjiu,1.0,0.3336820083682008
2886,morir,romi,0.8,0.3336297071129707
2370,judia,djiua,1.0,0.3335251046025105
71,abate,ebat,0.8,0.33352510460251045
453,atabe,ebat,0.8,0.33352510460251045
4123,tabea,ebat,0.8,0.33352510460251045
598,batea,ebat,0.8,0.33352510460251045
611,beata,ebat,0.8,0.33352510460251045
75,abete,ebat,0.8,0.33352510460251045
1970,goben,ebgno,1.0,0.33347280334728036
2075,guifa,fgiua,1.0,0.3334205020920502
1322,craza,zrca,0.8,0.3334205020920502
995,cazar,zrac,0.8,0.33342050209205015
1583,ejido,edjio,1.0,0.3332635983263598
3312,payes,eyspa,1.0,0.33310669456066944
1637,espay,eyspa,1.0,0.33310669456066944
3559,pugna,gpuna,1.0,0.3330543933054393
3571,punga,gpuna,1.0,0.3330543933054393
4447,tumba,bmuat,1.0,0.33294979079497905
1881,fusca,fscua,1.0,0.33289748953974896
3637,rally,yral,0.8,0.33289748953974896
2464,layar,ryal,0.8,0.33289748953974896
4362,torno,nrto,0.8,0.3328451882845188
1652,etapa,eatp,0.8,0.3328451882845188
3071,notro,nrto,0.8,0.3328451882845188
4363,toron,nrto,0.8,0.3328451882845188
4422,trono,nrto,0.8,0.3328451882845188
68,abajo,baoj,0.8,0.3327928870292887
195,ajobo,baoj,0.8,0.3327928870292887
3326,pegon,egpno,1.0,0.33279288702928866
989,cavar,racv,0.8,0.3326359832635983
4522,vacar,crav,0.8,0.3326359832635983
4607,vinco,vcino,1.0,0.3325836820083682
2914,mufla,fmlua,1.0,0.33247907949790795
4351,torco,crto,0.8,0.3322175732217573
81,abozo,zbao,0.8,0.3322175732217573
4416,troco,crto,0.8,0.3322175732217573
1301,corto,trco,0.8,0.3322175732217573
4630,viuda,vdiua,1.0,0.33216527196652723
2076,guija,gjiua,1.0,0.3320083682008368
4235,tempo,epmto,1.0,0.3320083682008368
4595,video,evdio,1.0,0.33190376569037655
2091,gurdo,grduo,1.0,0.33174686192468616
3999,sieso,ioes,0.8,0.331694560669456
4030,siseo,ioes,0.8,0.331694560669456
2298,jalea,eajl,0.8,0.3316422594142259
224,aleja,eajl,0.8,0.3316422594142259
313,ancua,unac,0.8,0.33148535564853554
3089,nunca,unac,0.8,0.33148535564853554
3753,ripio,ropi,0.8,0.33143305439330545
3532,prior,rpoi,0.8,0.33143305439330545
1028,cenco,enco,0.8,0.3312238493723849
3925,sarda,rads,0.8,0.3310669456066946
4724,zalea,zale,0.8,0.33106694560669453
1508,dison,sdino,1.0,0.33101464435146444
2523,lidia,dali,0.8,0.33080543933054396
1435,dalia,ladi,0.8,0.33080543933054396
1094,chifa,fchia,1.0,0.33080543933054396
1755,ficha,fchia,1.0,0.33080543933054396
2854,mojel,emljo,1.0,0.3308054393305439
1417,cusir,srciu,1.0,0.3308054393305439
1409,cursi,srciu,1.0,0.3308054393305439
1486,deuda,euad,0.8,0.3308054393305439
4702,yunta,yunat,1.0,0.33070083682008367
2230,hurra,urha,0.8,0.33070083682008367
623,belfo,efblo,1.0,0.33070083682008367
1257,comun,cmuno,1.0,0.3306485355648535
291,amina,nami,0.8,0.3304916317991632
328,anima,nami,0.8,0.3304916317991632
2695,mania,nami,0.8,0.3304916317991632
2195,horre,erho,0.8,0.33043933054393304
2150,heroe,erho,0.8,0.33043933054393304
1507,disco,scdio,1.0,0.33038702928870295
4472,tuson,sunto,1.0,0.3303347280334728
2576,llave,eavl,0.8,0.33028242677824265
2582,lleva,eavl,0.8,0.33028242677824265
4535,valle,eavl,0.8,0.33028242677824265
231,aleve,eavl,0.8,0.33028242677824265
2087,guito,giuto,1.0,0.33023012552301256
4211,taula,uatl,0.8,0.3301255230125523
1726,felpo,efplo,1.0,0.33002092050209203
3989,sexma,esmxa,1.0,0.32996861924686194
4629,vitre,evrit,1.0,0.3299163179916318
1595,elote,etol,0.8,0.3298640167364017
3135,olote,etol,0.8,0.3298640167364017
2499,leteo,etol,0.8,0.3298640167364017
2647,macia,acmi,0.8,0.3298640167364017
1166,cimia,acmi,0.8,0.3298640167364017
860,caima,acmi,0.8,0.3298640167364017
1592,eleto,etol,0.8,0.3298640167364017
1659,etolo,etol,0.8,0.3298640167364017
2608,loteo,etol,0.8,0.3298640167364017
2227,humor,rmhuo,1.0,0.32986401673640164
2852,mohur,rmhuo,1.0,0.32986401673640164
4471,tusco,scuto,1.0,0.3297071129707113
2009,grasa,gras,0.8,0.329550209205021
3928,sarga,rgas,0.8,0.329550209205021
164,agras,rgas,0.8,0.329550209205021
3938,satis,iats,0.8,0.32955020920502087
1867,fufar,frau,0.8,0.3294979079497908
4006,signo,sgino,1.0,0.3294979079497908
442,asnal,nals,0.8,0.32939330543933054
2986,nasal,nals,0.8,0.32939330543933054
239,algia,gali,0.8,0.3292887029288703
3063,noque,equno,1.0,0.32928870292887025
1743,ferro,efro,0.8,0.32923640167364016
1579,eforo,efro,0.8,0.32923640167364016
3157,orfre,efro,0.8,0.32923640167364016
968,catan,tacn,0.8,0.3290794979079498
911,canta,tnac,0.8,0.32907949790794977
301,anabi,bnai,0.8,0.32897489539748953
821,buril,brliu,1.0,0.3288702928870293
1111,chiza,zchia,1.0,0.32881799163179914
857,cahiz,zchia,1.0,0.32881799163179914
1678,fajin,fjina,1.0,0.32881799163179914
2447,lasca,acls,0.8,0.328765690376569
179,ahogo,gaho,0.8,0.328765690376569
957,casal,acls,0.8,0.328765690376569
2829,misto,smito,1.0,0.32871338912133896
2278,istmo,smito,1.0,0.32871338912133896
3585,queco,ecquo,1.0,0.3286610878661088
1277,coque,ecquo,1.0,0.3286610878661088
2747,medir,ermdi,1.0,0.3286610878661088
1397,cupon,pcuno,1.0,0.3284518828451883
644,beudo,ebduo,1.0,0.3284518828451883
523,bacia,baci,0.8,0.32834728033472804
3216,paina,npai,0.8,0.3282949790794979
3407,pinna,npai,0.8,0.3282949790794979
3259,papin,npai,0.8,0.3282949790794979
2178,hiton,hinto,1.0,0.32824267782426775
279,ambar,bram,0.8,0.32819037656903766
3563,pulir,rpliu,1.0,0.32819037656903766
746,brama,bram,0.8,0.32819037656903766
3026,nimbo,bmino,1.0,0.32813807531380756
1058,ceuti,eciut,1.0,0.3281380753138075
2386,jurar,uraj,0.8,0.32808577405857736
197,ajuar,uraj,0.8,0.32808577405857736
1109,chiva,vchia,1.0,0.32803347280334727
2381,junio,jiuno,1.0,0.32803347280334727
32,lopez,ezplo,1.0,0.32803347280334727
1382,culen,eclun,1.0,0.3279811715481171
2214,hueso,eshuo,1.0,0.32792887029288703
3601,quima,mqiua,1.0,0.32792887029288703
2704,maqui,mqiua,1.0,0.32792887029288703
3717,reojo,eroj,0.8,0.32782426778242674
2656,maesa,eams,0.8,0.32777196652719665
2657,maese,eams,0.8,0.32777196652719665
812,bulto,bluto,1.0,0.32777196652719665
3985,sesma,eams,0.8,0.32777196652719665
187,ajado,aojd,0.8,0.3276673640167364
922,capia,acpi,0.8,0.3276673640167364
1433,dajao,aojd,0.8,0.3276673640167364
852,cafiz,fzcia,1.0,0.3276150627615063
1108,chito,chito,1.0,0.3276150627615063
2463,laxar,rxal,0.8,0.32756276150627617
4777,zurra,zura,0.8,0.327510460251046
4778,zuzar,zura,0.8,0.327510460251046
3642,rampa,ramp,0.8,0.327510460251046
1181,cisne,escin,1.0,0.3274058577405858
4641,vodka,vdkao,1.0,0.3272489539748954
1479,derbi,ebrdi,1.0,0.32714435146443516
1944,gemir,egrmi,1.0,0.32714435146443516
4271,tifon,finto,1.0,0.3270397489539749
3782,rodio,rodi,0.8,0.32698744769874477
3786,roido,rodi,0.8,0.32698744769874477
1530,dorio,rodi,0.8,0.32698744769874477
3117,oidor,rodi,0.8,0.32698744769874477
2540,limen,emlin,1.0,0.32698744769874477
4011,silfo,fslio,1.0,0.32672594142259415
1834,fosil,fslio,1.0,0.32672594142259415
846,cache,ehac,0.8,0.326673640167364
2134,hecha,echa,0.8,0.326673640167364
1080,checa,ehca,0.8,0.326673640167364
2105,hache,ecah,0.8,0.326673640167364
3432,pisto,spito,1.0,0.32651673640167367
3323,pedir,erpdi,1.0,0.3264644351464435
3190,overo,ervo,0.8,0.3264644351464435
4468,turro,urto,0.8,0.32630753138075314
3186,ovado,avod,0.8,0.32630753138075314
4475,tutor,urto,0.8,0.32630753138075314
1674,faena,efna,0.8,0.3260983263598326
305,anafe,efna,0.8,0.3260983263598326
1644,estil,eslit,1.0,0.3260460251046025
2842,moche,ecmho,1.0,0.325836820083682
3605,quipa,pqiua,1.0,0.3257322175732218
776,brujo,brjuo,1.0,0.3257322175732218
4147,tajar,ratj,0.8,0.3256799163179916
4197,tarja,ratj,0.8,0.3256799163179916
4665,yamao,yaom,0.8,0.3256276150627615
3817,roson,nros,0.8,0.32557531380753135
2199,hoste,eshto,1.0,0.32552301255230126
3744,rigor,groi,0.8,0.32547071129707117
1010,cefea,efac,0.8,0.3254707112970711
2995,nebli,eblin,1.0,0.3254707112970711
410,arlar,ral,0.6,0.3253661087866109
2445,larra,ral,0.6,0.3253661087866109
3025,nilon,noli,0.8,0.3253138075313807
2550,linio,noli,0.8,0.3253138075313807
2551,linon,noli,0.8,0.3253138075313807
931,caray,ryac,0.8,0.3253138075313807
2252,ilion,noli,0.8,0.3253138075313807
4393,traza,zrta,0.8,0.32510460251046025
4214,tazar,zrat,0.8,0.3251046025104602
4310,tizon,zinto,1.0,0.3250523012552301
3814,rosco,rcos,0.8,0.3249476987447699
1298,corso,rcos,0.8,0.3249476987447699
1340,cross,rcos,0.8,0.3249476987447699
2031,gripe,egrpi,1.0,0.32494769874476986
3392,pigre,egrpi,1.0,0.32494769874476986
2220,huifa,fhiua,1.0,0.3248953974895398
1001,cebil,ebcli,1.0,0.3248430962343096
1596,empos,espmo,1.0,0.3247384937238494
1162,cilio,coli,0.8,0.32468619246861924
1363,cueco,euco,0.8,0.32468619246861924
1152,ciclo,coli,0.8,0.32468619246861924
2520,licio,coli,0.8,0.32468619246861924
1885,fusta,fsuat,1.0,0.32458158995815894
2388,jurel,erlju,1.0,0.32458158995815894
4103,suido,sdiuo,1.0,0.3244769874476987
688,boche,ebcho,1.0,0.3243200836820084
998,ceaja,eacj,0.8,0.3240585774058577
3713,renir,enri,0.8,0.3240062761506276
4603,vilos,vslio,1.0,0.32395397489539746
4653,vueso,evsuo,1.0,0.32395397489539746
4101,suevo,evsuo,1.0,0.32395397489539746
1138,chupa,pchua,1.0,0.32390167364016736
3551,pucha,pchua,1.0,0.32390167364016736
21,diana,nadi,0.8,0.3238493723849372
1441,dandi,nadi,0.8,0.3238493723849372
1490,diana,nadi,0.8,0.3238493723849372
25,india,nadi,0.8,0.3238493723849372
2874,monje,emjno,1.0,0.3238493723849372
2262,india,nadi,0.8,0.3238493723849372
2836,mixta,mxiat,1.0,0.323744769874477
2617,ludir,rdliu,1.0,0.323744769874477
1780,fisga,fsgia,1.0,0.323744769874477
1618,epoxi,epxio,1.0,0.32369246861924683
4594,victo,vcito,1.0,0.32364016736401674
3319,pecho,epcho,1.0,0.32364016736401674
1119,chope,epcho,1.0,0.32364016736401674
1088,chepo,epcho,1.0,0.32364016736401674
2930,munir,rmiun,1.0,0.32343096234309626
362,apoyo,yaop,0.8,0.32343096234309626
1174,circe,erci,0.8,0.3233786610878661
487,avena,enav,0.8,0.32332635983263597
4693,yeson,eysno,1.0,0.3231694560669456
483,autan,unat,0.8,0.3231694560669456
4457,tunta,unat,0.8,0.3231694560669456
2389,justa,sjuat,1.0,0.3231694560669456
2991,nauta,unat,0.8,0.3231694560669456
1541,drama,ramd,0.8,0.32306485355648534
232,aleya,eyal,0.8,0.3229602510460251
2085,guiso,sgiuo,1.0,0.3229602510460251
1426,cuzma,zcmua,1.0,0.32290794979079496
1657,etneo,ento,0.8,0.32290794979079496
4260,teton,ento,0.8,0.32290794979079496
1605,enteo,ento,0.8,0.32290794979079496
4514,usual,uals,0.8,0.3228556485355648
4109,sulla,uals,0.8,0.3228556485355648
3600,quilo,lqiuo,1.0,0.3227510460251046
990,cavea,eacv,0.8,0.3226987447698744
3962,sello,eols,0.8,0.3225941422594142
1594,ellos,eols,0.8,0.3225941422594142
4049,soleo,eols,0.8,0.3225941422594142
4210,tauca,uatc,0.8,0.3225418410041841
3031,ninga,gnai,0.8,0.3223326359832636
1917,ganin,gani,0.8,0.32233263598326356
2094,guzla,zglua,1.0,0.32233263598326356
3105,ocote,etco,0.8,0.32228033472803347
4319,tocte,ecto,0.8,0.32228033472803347
2533,ligur,grliu,1.0,0.3222280334728033
4678,yelmo,eymlo,1.0,0.3221234309623431
2308,jaque,eqjua,1.0,0.3221234309623431
3588,queja,eqjua,1.0,0.3221234309623431
2927,mulso,smluo,1.0,0.32201882845188284
2942,muslo,smluo,1.0,0.32201882845188284
3830,rubin,briun,1.0,0.3219142259414226
646,bezon,ezbno,1.0,0.32175732217573216
4141,taima,atmi,0.8,0.32154811715481174
2002,grama,gram,0.8,0.32154811715481174
1931,garma,rgam,0.8,0.32154811715481174
2709,marga,rgam,0.8,0.32154811715481174
1538,draba,brad,0.8,0.32154811715481174
2664,magra,rgam,0.8,0.32154811715481174
580,barda,brad,0.8,0.32154811715481174
4734,zaque,ezqua,1.0,0.3215481171548117
653,bidon,bdino,1.0,0.32149581589958154
2811,mingo,gmino,1.0,0.32149581589958154
39,mingo,gmino,1.0,0.32149581589958154
3597,quier,erqiu,1.0,0.32144351464435145
2685,manal,naml,0.8,0.32139121338912136
1448,daqui,dqiua,1.0,0.32128661087866106
3578,purin,rpiun,1.0,0.32123430962343097
3572,punir,rpiun,1.0,0.32123430962343097
1205,cobez,ezbco,1.0,0.32112970711297073
1467,deesa,eads,0.8,0.32112970711297073
1549,dseda,eads,0.8,0.32112970711297073
3372,pezon,ezpno,1.0,0.3210774058577406
602,batik,bkiat,1.0,0.32097280334728034
1135,chulo,clhuo,1.0,0.3209205020920502
3388,pidon,pdino,1.0,0.32081589958158996
889,camal,acml,0.8,0.32076359832635987
880,calma,acml,0.8,0.32076359832635987
2641,macal,acml,0.8,0.32076359832635987
2650,macla,acml,0.8,0.32076359832635987
927,capuz,zpcua,1.0,0.3207112970711297
461,atlas,atls,0.8,0.32044979079497904
676,bizma,zbmia,1.0,0.32039748953974895
4345,toque,equto,1.0,0.32034518828451886
2545,linde,edlin,1.0,0.32034518828451886
3574,punto,punto,1.0,0.3201359832635983
79,abita,bati,0.8,0.3200313807531381
4267,tibia,bati,0.8,0.3200313807531381
72,abati,bati,0.8,0.3200313807531381
4775,zurdo,zrduo,1.0,0.3200313807531381
1925,garba,rgab,0.8,0.3200313807531381
745,braga,bgra,0.8,0.3200313807531381
532,bagar,rbga,0.8,0.3200313807531381
1954,gibon,bgino,1.0,0.31997907949790794
663,bingo,bgino,1.0,0.31997907949790794
561,banal,bnal,0.8,0.3198744769874477
2949,nabal,bnal,0.8,0.3198744769874477
2951,nabla,bnal,0.8,0.3198744769874477
3567,pulso,spluo,1.0,0.3198221757322176
1706,farsa,fras,0.8,0.3198221757322176
4001,sifon,fsino,1.0,0.31976987447698746
4455,tunel,elunt,1.0,0.31966527196652716
3836,ruche,erchu,1.0,0.3196129707112971
3982,sesga,egas,0.8,0.319612970711297
1764,filfa,fali,0.8,0.3195606694560669
247,alifa,fali,0.8,0.3195606694560669
235,alfil,fali,0.8,0.3195606694560669
2392,juvia,vjiua,1.0,0.31950836820083683
1554,ducha,cdhua,1.0,0.3194560669456067
1932,garpa,rgap,0.8,0.3193514644351465
2008,grapa,grap,0.8,0.3193514644351465
3209,pagar,rgpa,0.8,0.31935146443514645
4182,tapia,atpi,0.8,0.31935146443514645
3406,pingo,gpino,1.0,0.31929916317991636
834,cabal,bacl,0.8,0.3192468619246862
4598,viejo,evjio,1.0,0.3192468619246862
4283,timbo,bmito,1.0,0.31919456066945606
3241,panal,npal,0.8,0.31919456066945606
3446,plana,npal,0.8,0.31919456066945606
3673,rebus,esbru,1.0,0.31919456066945606
4686,yerro,eyro,0.8,0.3191422594142259
1779,fisco,fscio,1.0,0.3191422594142259
3040,niste,esint,1.0,0.3190899581589958
4241,tenis,esint,1.0,0.3190899581589958
1876,funda,fduna,1.0,0.3188807531380753
2264,ingle,eglin,1.0,0.3188284518828452
1320,crack,rcka,0.8,0.31872384937238496
2114,hamez,ezmha,1.0,0.31872384937238496
3444,placa,cpal,0.8,0.3185669456066946
1187,clapa,acpl,0.8,0.3185669456066946
3225,palca,cpal,0.8,0.3185669456066946
4113,super,esrpu,1.0,0.3185146443514644
1053,cetis,escit,1.0,0.3184623430962343
3,arana,rna,0.6,0.3184100418410042
374,arana,rna,0.6,0.3184100418410042
2985,narra,rna,0.6,0.3184100418410042
3884,sajar,rajs,0.8,0.3184100418410042
2314,jasar,rajs,0.8,0.3184100418410042
282,ameba,ebam,0.8,0.3182531380753138
628,bemba,ebam,0.8,0.3182531380753138
296,amomo,aom,0.6,0.3180962343096234
1521,dolor,lrod,0.8,0.31788702928870294
3934,sarza,zras,0.8,0.3178347280334728
953,carra,rac,0.6,0.31778242677824264
380,arcar,rac,0.6,0.31778242677824264
933,carca,rac,0.6,0.31778242677824264
1169,cinco,ncoi,0.8,0.31773012552301255
2240,icono,ncoi,0.8,0.31773012552301255
2510,liaza,zali,0.8,0.31757322175732217
2887,moron,nrom,0.8,0.31757322175732217
1777,firme,efrmi,1.0,0.3174163179916318
1739,fermi,efrmi,1.0,0.3174163179916318
2855,mojil,mljio,1.0,0.31731171548117154
797,bufeo,efbuo,1.0,0.31720711297071125
1577,efeta,efat,0.8,0.31715481171548116
147,afate,efat,0.8,0.31715481171548116
4550,vasar,ravs,0.8,0.3170502092050209
4622,vison,vsino,1.0,0.31699790794979077
4190,taray,ryat,0.8,0.31699790794979077
1338,cromo,mrco,0.8,0.3169456066945607
3584,quark,rqkua,1.0,0.3167887029288703
4533,valia,avli,0.8,0.3167887029288703
4602,villa,avli,0.8,0.3167887029288703
4366,torso,rtos,0.8,0.31663179916317996
3178,ostro,rtos,0.8,0.31663179916317996
4744,zendo,ezdno,1.0,0.31663179916317985
3363,pesgo,esgpo,1.0,0.3165794979079498
2172,hiper,erphi,1.0,0.3164225941422594
4279,tillo,toli,0.8,0.3163702928870293
4473,tuteo,euto,0.8,0.3163702928870293
2596,logro,grol,0.8,0.3163702928870293
4620,visco,vscio,1.0,0.3163702928870293
2563,litio,toli,0.8,0.3163702928870293
3528,prest,esrpt,1.0,0.31610878661087866
3066,norbo,bnro,0.8,0.3160564853556485
2903,movil,vmlio,1.0,0.31595188284518827
3942,sauna,unas,0.8,0.3158995815899581
2977,nansu,unas,0.8,0.3158995815899581
4293,tiple,eplit,1.0,0.31584728033472803
4568,vendo,evdno,1.0,0.315847280334728
804,bujeo,ebjuo,1.0,0.31579497907949794
168,aguai,ugai,0.8,0.31579497907949794
656,bijol,bljio,1.0,0.31579497907949794
3604,quino,qiuno,1.0,0.3157949790794979
3064,noqui,qiuno,1.0,0.3157949790794979
1850,frior,froi,0.8,0.3157426778242678
4148,tajea,eatj,0.8,0.31574267782426774
193,ajete,eatj,0.8,0.31574267782426774
458,ateje,eatj,0.8,0.31574267782426774
3058,nones,enos,0.8,0.3156380753138075
3568,pumba,bpmua,1.0,0.31548117154811717
1210,cobro,brco,0.8,0.315428870292887
3807,ropon,nrop,0.8,0.31537656903765693
3503,porno,rnpo,0.8,0.3153765690376569
3542,prono,rnpo,0.8,0.3153765690376569
4687,yersi,eysri,1.0,0.3153242677824268
1415,cusca,uacs,0.8,0.3152719665271967
985,causa,uacs,0.8,0.3152719665271967
437,ascua,uacs,0.8,0.3152719665271967
4495,ungir,griun,1.0,0.3152719665271967
46,quico,cqiuo,1.0,0.3151673640167364
1278,coqui,cqiuo,1.0,0.3151673640167364
3595,quico,cqiuo,1.0,0.3151673640167364
1995,gozne,ezgno,1.0,0.31511506276150625
4302,tirte,erti,0.8,0.31506276150627616
1556,ducto,cduto,1.0,0.31506276150627616
1551,dubio,bdiuo,1.0,0.3149581589958159
803,buido,bdiuo,1.0,0.3149581589958159
1997,grada,grad,0.8,0.3149058577405858
1451,darga,rgad,0.8,0.3149058577405858
1539,draga,grad,0.8,0.3149058577405858
2730,maula,uaml,0.8,0.3148535564853557
2925,mulla,uaml,0.8,0.3148535564853557
1498,digno,gdino,1.0,0.3148535564853556
3536,proco,rpco,0.8,0.31474895397489544
3502,porco,rpco,0.8,0.31474895397489544
2956,nadal,lnad,0.8,0.3147489539748954
2431,landa,dnal,0.8,0.3147489539748954
3460,plexo,eplxo,1.0,0.314592050209205
3483,polex,eplxo,1.0,0.314592050209205
543,bajez,ezbja,1.0,0.314592050209205
2861,molle,eoml,0.8,0.314592050209205
2939,musco,scmuo,1.0,0.31443514644351467
3676,recle,ercl,0.8,0.3142782426778243
3555,pudio,pdiuo,1.0,0.3142782426778243
3674,recel,ercl,0.8,0.3142782426778243
2720,masia,iams,0.8,0.3142782426778242
4015,simia,iams,0.8,0.3142782426778242
872,calda,dacl,0.8,0.3141213389121339
1137,chuno,chuno,1.0,0.3139644351464435
4677,yelgo,eyglo,1.0,0.3139644351464435
177,ahina,nahi,0.8,0.3138075313807531
2814,minue,emiun,1.0,0.3134937238493724
3920,santa,nats,0.8,0.31349372384937235
53,satan,nats,0.8,0.31349372384937235
4669,yaque,eyqua,1.0,0.3134414225941422
4140,taiga,gati,0.8,0.31338912133891217
1897,gaita,gati,0.8,0.31338912133891217
810,bulla,baul,0.8,0.313336820083682
2434,langa,gnal,0.8,0.3132322175732218
2970,nalga,gnal,0.8,0.3132322175732218
1898,galan,ganl,0.8,0.3132322175732217
2107,hacia,cahi,0.8,0.31317991631799164
1092,chica,ahci,0.8,0.31317991631799164
128,adema,eamd,0.8,0.3131276150627615
129,ademe,eamd,0.8,0.3131276150627615
1574,edema,eamd,0.8,0.3131276150627615
2738,meada,eamd,0.8,0.3131276150627615
3092,obelo,ebol,0.8,0.3130753138075314
705,boleo,ebol,0.8,0.3130753138075314
3594,queso,esquo,1.0,0.3130753138075314
626,bello,ebol,0.8,0.3130753138075314
2123,harma,rahm,0.8,0.31302301255230125
4407,tribu,briut,1.0,0.3129707112970711
4615,virio,rvoi,0.8,0.3129707112970711
3496,poney,eypno,1.0,0.3129707112970711
2166,himno,mhino,1.0,0.3129707112970711
2851,mohin,mhino,1.0,0.3129707112970711
827,busco,sbcuo,1.0,0.312918410041841
4205,tasca,cats,0.8,0.3128661087866109
966,casta,tacs,0.8,0.3128661087866109
592,basis,ibas,0.8,0.3127615062761506
70,abasi,ibas,0.8,0.3127615062761506
3565,pulpa,upal,0.8,0.3126569037656904
3564,pulla,upal,0.8,0.3126569037656904
3029,ninfa,fnai,0.8,0.31260460251046024
3958,segur,esgru,1.0,0.3125523012552301
4105,suite,esiut,1.0,0.3125523012552301
2624,lumbo,bmluo,1.0,0.3125
1802,fluir,frliu,1.0,0.31249999999999994
4165,tamal,atml,0.8,0.3124476987447699
4161,talma,atml,0.8,0.3124476987447699
2675,malta,atml,0.8,0.3124476987447699
33,malta,atml,0.8,0.3124476987447699
3334,pello,epol,0.8,0.31239539748953976
3482,poleo,epol,0.8,0.31239539748953976
2630,lunes,eslun,1.0,0.31239539748953976
3500,popel,epol,0.8,0.31239539748953976
3346,peplo,epol,0.8,0.31239539748953976
2796,micho,cmhio,1.0,0.3123430962343096
1270,copey,eypco,1.0,0.3123430962343096
1096,chimo,cmhio,1.0,0.3123430962343096
521,bacan,bnac,0.8,0.31229079497907947
2532,ligue,egliu,1.0,0.31229079497907947
4459,tupir,rpiut,1.0,0.31229079497907947
2475,legui,egliu,1.0,0.31229079497907947
564,banca,bnac,0.8,0.31229079497907947
3429,pispa,pasi,0.8,0.312081589958159
1751,feudo,efduo,1.0,0.312081589958159
4497,union,unoi,0.8,0.31182008368200836
